Grid_Center_Lon,Grid_Center_Lat,Low_Count,Moderate_Count,High_Count,Total_Count,Low_%,Moderate_%,High_%,Dominant_Risk
72.8398948128314,19.365431737406585,0.0,45.6235294117647,23.12941176470588,68.75294117647059,0.0,66.3586584531143,33.64134154688569,Moderate
72.8421406010417,19.365431737406585,0.0,53.38039215686275,15.372549019607844,68.75294117647059,0.0,77.64088523842118,22.359114761578827,Moderate
72.84438638925201,19.365431737406585,0.0,64.66274509803921,4.0588235294117645,68.72156862745098,0.0,94.09381419767176,5.906185802328236,Moderate
72.8466321774623,19.365431737406585,0.0,60.937254901960785,7.815686274509804,68.75294117647059,0.0,88.63221537759526,11.367784622404745,Moderate
72.8488779656726,19.365431737406585,0.0,24.57254901960784,0.12549019607843137,24.698039215686272,0.0,99.4919021911718,0.5080978088281994,Moderate
72.79722483683572,19.367677525616884,2.756862745098039,7.372549019607844,0.0,10.129411764705882,27.21641502129307,72.78358497870693,0.0,Moderate
72.79947062504603,19.367677525616884,17.50980392156863,52.258823529411764,0.0,69.76862745098039,25.096959136642127,74.90304086335789,0.0,Moderate
72.80171641325633,19.367677525616884,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.80396220146662,19.367677525616884,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.80620798967692,19.367677525616884,0.0,69.76862745098039,0.0,69.76862745098039,0.0,100.0,0.0,Moderate
72.80845377788722,19.367677525616884,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.81069956609753,19.367677525616884,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.81294535430781,19.367677525616884,0.0,69.76862745098039,0.0,69.76862745098039,0.0,100.0,0.0,Moderate
72.81519114251812,19.367677525616884,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.81743693072842,19.367677525616884,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.81968271893871,19.367677525616884,1.0,68.76862745098039,0.0,69.76862745098039,1.4333089764487663,98.56669102355124,0.0,Moderate
72.82192850714901,19.367677525616884,1.7490196078431373,68.02745098039216,0.0,69.7764705882353,2.5066037205642666,97.49339627943573,0.0,Moderate
72.82417429535931,19.367677525616884,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.82642008356962,19.367677525616884,0.0,69.76862745098039,0.0,69.76862745098039,0.0,100.0,0.0,Moderate
72.8286658717799,19.367677525616884,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.8309116599902,19.367677525616884,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.83315744820051,19.367677525616884,0.0,52.400000000000006,17.36862745098039,69.7686274509804,0.0,75.10539036591535,24.894609634084645,Moderate
72.83540323641081,19.367677525616884,0.0,19.050980392156866,50.72549019607844,69.7764705882353,0.0,27.302871915921994,72.697128084078,High
72.8376490246211,19.367677525616884,0.0,59.37254901960784,10.368627450980393,69.74117647058823,0.0,85.13270355375619,14.867296446243818,Moderate
72.8398948128314,19.367677525616884,0.0,35.211764705882345,34.55686274509804,69.76862745098038,0.0,50.46933842954303,49.530661570456985,Moderate
72.8421406010417,19.367677525616884,0.0,66.21960784313727,3.5568627450980395,69.77647058823531,0.0,94.9024897431574,5.097510256842577,Moderate
72.84438638925201,19.367677525616884,0.0,45.839215686274514,23.90196078431373,69.74117647058824,0.0,65.72762033288349,34.27237966711651,Moderate
72.8466321774623,19.367677525616884,0.0,47.423529411764704,22.345098039215685,69.76862745098039,0.0,67.97257040076443,32.02742959923557,Moderate
72.8488779656726,19.367677525616884,0.0,20.200000000000003,4.749019607843137,24.94901960784314,0.0,80.96510531279472,19.034894687205277,Moderate
72.79722483683572,19.369923313827183,5.11764705882353,5.011764705882353,0.0,10.129411764705882,50.5226480836237,49.47735191637631,0.0,Low
72.79947062504603,19.369923313827183,9.925490196078432,59.84313725490196,0.0,69.76862745098039,14.226294193693443,85.77370580630655,0.0,Moderate
72.80171641325633,19.369923313827183,0.0,69.77647058823531,0.0,69.77647058823531,0.0,100.0,0.0,Moderate
72.80396220146662,19.369923313827183,0.0,69.74117647058826,0.0,69.74117647058826,0.0,100.0,0.0,Moderate
72.80620798967692,19.369923313827183,0.0,69.76862745098042,0.0,69.76862745098042,0.0,100.0,0.0,Moderate
72.80845377788722,19.369923313827183,0.0,69.77647058823531,0.0,69.77647058823531,0.0,100.0,0.0,Moderate
72.81069956609753,19.369923313827183,0.0,69.74117647058826,0.0,69.74117647058826,0.0,100.0,0.0,Moderate
72.81294535430781,19.369923313827183,0.0,69.76862745098042,0.0,69.76862745098042,0.0,100.0,0.0,Moderate
72.81519114251812,19.369923313827183,0.0,69.77647058823531,0.0,69.77647058823531,0.0,100.0,0.0,Moderate
72.81743693072842,19.369923313827183,1.0,68.74117647058824,0.0,69.74117647058824,1.4338731443994601,98.56612685560054,0.0,Moderate
72.81968271893871,19.369923313827183,0.0,69.76862745098042,0.0,69.76862745098042,0.0,100.0,0.0,Moderate
72.82192850714901,19.369923313827183,0.0,69.77647058823531,0.0,69.77647058823531,0.0,100.0,0.0,Moderate
72.82417429535931,19.369923313827183,0.0,69.74117647058826,0.0,69.74117647058826,0.0,100.0,0.0,Moderate
72.82642008356962,19.369923313827183,0.0,69.76862745098042,0.0,69.76862745098042,0.0,100.0,0.0,Moderate
72.8286658717799,19.369923313827183,0.0,69.77647058823531,0.0,69.77647058823531,0.0,100.0,0.0,Moderate
72.8309116599902,19.369923313827183,0.0,69.74117647058826,0.0,69.74117647058826,0.0,100.0,0.0,Moderate
72.83315744820051,19.369923313827183,0.0,50.27450980392158,19.49411764705883,69.7686274509804,0.0,72.0589061885223,27.941093811477717,Moderate
72.83540323641081,19.369923313827183,0.0,64.28627450980393,5.490196078431373,69.7764705882353,0.0,92.1317372000225,7.8682627999775185,Moderate
72.8376490246211,19.369923313827183,0.0,57.46666666666668,12.27450980392157,69.74117647058826,0.0,82.39991003148897,17.600089968511018,Moderate
72.8398948128314,19.369923313827183,0.0,41.866666666666674,27.901960784313722,69.7686274509804,0.0,60.007869147321685,39.99213085267831,Moderate
72.8421406010417,19.369923313827183,0.0,58.219607843137275,11.55686274509804,69.77647058823531,0.0,83.43730680604733,16.562693193952676,Moderate
72.84438638925201,19.369923313827183,0.0,66.58823529411765,3.152941176470588,69.74117647058824,0.0,95.47908232118758,4.520917678812415,Moderate
72.8466321774623,19.369923313827183,0.0,56.54901960784315,13.219607843137254,69.7686274509804,0.0,81.05221741329886,18.947782586701138,Moderate
72.8488779656726,19.369923313827183,0.0,24.949019607843137,0.0,24.949019607843137,0.0,100.0,0.0,Moderate
72.79722483683572,19.372169102037482,0.0,7.933333333333334,1.9568627450980391,9.890196078431373,0.0,80.2141157811261,19.78588421887391,Moderate
72.79947062504603,19.372169102037482,0.0,68.54509803921569,0.20784313725490197,68.75294117647059,0.0,99.69769564225417,0.3023043577458362,Moderate
72.80171641325633,19.372169102037482,0.0,68.75294117647059,0.0,68.75294117647059,0.0,100.0,0.0,Moderate
72.80396220146662,19.372169102037482,0.0,68.72156862745098,0.0,68.72156862745098,0.0,100.0,0.0,Moderate
72.80620798967692,19.372169102037482,0.0,68.7529411764706,0.0,68.7529411764706,0.0,100.0,0.0,Moderate
72.80845377788722,19.372169102037482,0.0,68.75294117647059,0.0,68.75294117647059,0.0,100.0,0.0,Moderate
72.81069956609753,19.372169102037482,0.0,68.72156862745098,0.0,68.72156862745098,0.0,100.0,0.0,Moderate
72.81294535430781,19.372169102037482,0.0,68.7529411764706,0.0,68.7529411764706,0.0,100.0,0.0,Moderate
72.81519114251812,19.372169102037482,0.0,68.75294117647059,0.0,68.75294117647059,0.0,100.0,0.0,Moderate
72.81743693072842,19.372169102037482,0.0,68.72156862745098,0.0,68.72156862745098,0.0,100.0,0.0,Moderate
72.81968271893871,19.372169102037482,0.0,68.7529411764706,0.0,68.7529411764706,0.0,100.0,0.0,Moderate
72.82192850714901,19.372169102037482,0.0,68.75294117647059,0.0,68.75294117647059,0.0,100.0,0.0,Moderate
72.82417429535931,19.372169102037482,1.0,67.72156862745098,0.0,68.72156862745098,1.4551472266605798,98.54485277333943,0.0,Moderate
72.82642008356962,19.372169102037482,5.0,59.25098039215686,4.5019607843137255,68.75294117647059,7.272416153319645,86.17955738078942,6.548026465890943,Moderate
72.8286658717799,19.372169102037482,0.0,68.75294117647059,0.0,68.75294117647059,0.0,100.0,0.0,Moderate
72.8309116599902,19.372169102037482,0.0,68.72156862745098,0.0,68.72156862745098,0.0,100.0,0.0,Moderate
72.83315744820051,19.372169102037482,0.0,68.7529411764706,0.0,68.7529411764706,0.0,100.0,0.0,Moderate
72.83540323641081,19.372169102037482,0.0,68.75294117647059,0.0,68.75294117647059,0.0,100.0,0.0,Moderate
72.8376490246211,19.372169102037482,0.0,36.117647058823536,32.603921568627456,68.72156862745099,0.0,52.5564939511527,47.4435060488473,Moderate
72.8398948128314,19.372169102037482,0.0,31.85098039215686,36.90196078431372,68.75294117647059,0.0,46.32671686059776,53.67328313940224,High
72.8421406010417,19.372169102037482,0.0,50.75294117647059,18.0,68.75294117647059,0.0,73.81930184804929,26.18069815195072,Moderate
72.84438638925201,19.372169102037482,0.0,67.70588235294117,1.0156862745098039,68.72156862745098,0.0,98.52202693448984,1.4779730655101575,Moderate
72.8466321774623,19.372169102037482,0.0,62.7686274509804,5.984313725490196,68.75294117647059,0.0,91.29591603924253,8.704083960757472,Moderate
72.8488779656726,19.372169102037482,0.0,17.682352941176468,7.015686274509804,24.698039215686272,0.0,71.59415687519848,28.405843124801525,Moderate
72.79722483683572,19.37441489024778,0.0,10.129411764705884,0.0,10.129411764705884,0.0,100.0,0.0,Moderate
72.79947062504603,19.37441489024778,0.0,69.76862745098039,0.0,69.76862745098039,0.0,100.0,0.0,Moderate
72.80171641325633,19.37441489024778,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.80396220146662,19.37441489024778,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.80620798967692,19.37441489024778,0.0,69.76862745098039,0.0,69.76862745098039,0.0,100.0,0.0,Moderate
72.80845377788722,19.37441489024778,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.81069956609753,19.37441489024778,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.81294535430781,19.37441489024778,0.0,69.76862745098039,0.0,69.76862745098039,0.0,100.0,0.0,Moderate
72.81519114251812,19.37441489024778,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.81743693072842,19.37441489024778,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.81968271893871,19.37441489024778,0.0,69.76862745098039,0.0,69.76862745098039,0.0,100.0,0.0,Moderate
72.82192850714901,19.37441489024778,8.149019607843137,61.62745098039217,0.0,69.7764705882353,11.678750070252345,88.32124992974767,0.0,Moderate
72.82417429535931,19.37441489024778,15.337254901960783,54.40392156862745,0.0,69.74117647058824,21.991677912730538,78.00832208726945,0.0,Moderate
72.82642008356962,19.37441489024778,1.0,63.27058823529412,5.4980392156862745,69.7686274509804,1.433308976448766,90.68630206284075,7.880388960710469,Moderate
72.8286658717799,19.37441489024778,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.8309116599902,19.37441489024778,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.83315744820051,19.37441489024778,0.0,69.76862745098039,0.0,69.76862745098039,0.0,100.0,0.0,Moderate
72.83540323641081,19.37441489024778,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.8376490246211,19.37441489024778,0.0,67.19999999999999,2.541176470588235,69.74117647058823,0.0,96.35627530364373,3.6437246963562755,Moderate
72.8398948128314,19.37441489024778,0.0,48.57254901960784,21.196078431372552,69.76862745098039,0.0,69.61947051880163,30.380529481198366,Moderate
72.8421406010417,19.37441489024778,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.84438638925201,19.37441489024778,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.8466321774623,19.37441489024778,0.0,69.76862745098039,0.0,69.76862745098039,0.0,100.0,0.0,Moderate
72.8488779656726,19.37441489024778,0.0,24.94901960784314,0.0,24.94901960784314,0.0,100.0,0.0,Moderate
72.79722483683572,19.37666067845808,0.0,10.129411764705885,0.0,10.129411764705885,0.0,100.0,0.0,Moderate
72.79947062504603,19.37666067845808,0.0,69.76862745098042,0.0,69.76862745098042,0.0,100.0,0.0,Moderate
72.80171641325633,19.37666067845808,0.0,69.77647058823531,0.0,69.77647058823531,0.0,100.0,0.0,Moderate
72.80396220146662,19.37666067845808,0.0,69.74117647058826,0.0,69.74117647058826,0.0,100.0,0.0,Moderate
72.80620798967692,19.37666067845808,0.0,69.76862745098042,0.0,69.76862745098042,0.0,100.0,0.0,Moderate
72.80845377788722,19.37666067845808,0.0,69.77647058823531,0.0,69.77647058823531,0.0,100.0,0.0,Moderate
72.81069956609753,19.37666067845808,0.0,69.74117647058826,0.0,69.74117647058826,0.0,100.0,0.0,Moderate
72.81294535430781,19.37666067845808,0.0,69.76862745098042,0.0,69.76862745098042,0.0,100.0,0.0,Moderate
72.81519114251812,19.37666067845808,0.0,69.77647058823531,0.0,69.77647058823531,0.0,100.0,0.0,Moderate
72.81743693072842,19.37666067845808,0.0,69.74117647058826,0.0,69.74117647058826,0.0,100.0,0.0,Moderate
72.81968271893871,19.37666067845808,0.0,69.76862745098042,0.0,69.76862745098042,0.0,100.0,0.0,Moderate
72.82192850714901,19.37666067845808,1.1490196078431372,68.62745098039218,0.0,69.77647058823533,1.6467150002810085,98.35328499971898,0.0,Moderate
72.82417429535931,19.37666067845808,2.337254901960784,67.40392156862745,0.0,69.74117647058824,3.351327035537561,96.64867296446243,0.0,Moderate
72.82642008356962,19.37666067845808,0.0,69.76862745098042,0.0,69.76862745098042,0.0,100.0,0.0,Moderate
72.8286658717799,19.37666067845808,0.0,69.77647058823531,0.0,69.77647058823531,0.0,100.0,0.0,Moderate
72.8309116599902,19.37666067845808,0.0,69.74117647058826,0.0,69.74117647058826,0.0,100.0,0.0,Moderate
72.83315744820051,19.37666067845808,0.0,69.76862745098042,0.0,69.76862745098042,0.0,100.0,0.0,Moderate
72.83540323641081,19.37666067845808,0.0,69.77647058823531,0.0,69.77647058823531,0.0,100.0,0.0,Moderate
72.8376490246211,19.37666067845808,0.0,49.29803921568629,20.443137254901963,69.74117647058824,0.0,70.68713450292398,29.31286549707602,Moderate
72.8398948128314,19.37666067845808,0.0,33.85098039215686,35.91764705882353,69.7686274509804,0.0,48.5189140576696,51.48108594233039,High
72.8421406010417,19.37666067845808,0.0,69.77647058823531,0.0,69.77647058823531,0.0,100.0,0.0,Moderate
72.84438638925201,19.37666067845808,0.0,69.74117647058826,0.0,69.74117647058826,0.0,100.0,0.0,Moderate
72.8466321774623,19.37666067845808,0.0,69.76862745098042,0.0,69.76862745098042,0.0,100.0,0.0,Moderate
72.8488779656726,19.37666067845808,0.0,24.949019607843137,0.0,24.949019607843137,0.0,100.0,0.0,Moderate
72.79722483683572,19.37890646666838,0.0,9.890196078431373,0.0,9.890196078431373,0.0,100.0,0.0,Moderate
72.79947062504603,19.37890646666838,0.0,68.7529411764706,0.0,68.7529411764706,0.0,100.0,0.0,Moderate
72.80171641325633,19.37890646666838,0.0,68.75294117647059,0.0,68.75294117647059,0.0,100.0,0.0,Moderate
72.80396220146662,19.37890646666838,0.0,68.72156862745098,0.0,68.72156862745098,0.0,100.0,0.0,Moderate
72.80620798967692,19.37890646666838,0.0,64.37647058823529,4.376470588235295,68.75294117647059,0.0,93.63449691991788,6.365503080082136,Moderate
72.80845377788722,19.37890646666838,0.0,68.75294117647059,0.0,68.75294117647059,0.0,100.0,0.0,Moderate
72.81069956609753,19.37890646666838,0.0,68.72156862745098,0.0,68.72156862745098,0.0,100.0,0.0,Moderate
72.81294535430781,19.37890646666838,0.0,68.7529411764706,0.0,68.7529411764706,0.0,100.0,0.0,Moderate
72.81519114251812,19.37890646666838,0.0,68.75294117647059,0.0,68.75294117647059,0.0,100.0,0.0,Moderate
72.81743693072842,19.37890646666838,0.0,68.72156862745098,0.0,68.72156862745098,0.0,100.0,0.0,Moderate
72.81968271893871,19.37890646666838,0.0,68.7529411764706,0.0,68.7529411764706,0.0,100.0,0.0,Moderate
72.82192850714901,19.37890646666838,0.0,68.75294117647059,0.0,68.75294117647059,0.0,100.0,0.0,Moderate
72.82417429535931,19.37890646666838,0.0,68.72156862745098,0.0,68.72156862745098,0.0,100.0,0.0,Moderate
72.82642008356962,19.37890646666838,0.0,68.7529411764706,0.0,68.7529411764706,0.0,100.0,0.0,Moderate
72.8286658717799,19.37890646666838,0.0,68.75294117647059,0.0,68.75294117647059,0.0,100.0,0.0,Moderate
72.8309116599902,19.37890646666838,0.0,68.72156862745098,0.0,68.72156862745098,0.0,100.0,0.0,Moderate
72.83315744820051,19.37890646666838,0.0,68.7529411764706,0.0,68.7529411764706,0.0,100.0,0.0,Moderate
72.83540323641081,19.37890646666838,0.0,68.75294117647059,0.0,68.75294117647059,0.0,100.0,0.0,Moderate
72.8376490246211,19.37890646666838,0.0,30.411764705882366,38.30980392156863,68.72156862745099,0.0,44.25359506961882,55.74640493038118,High
72.8398948128314,19.37890646666838,0.0,64.93725490196078,3.8156862745098037,68.75294117647059,0.0,94.45014830025097,5.549851699749031,Moderate
72.8421406010417,19.37890646666838,0.0,68.75294117647059,0.0,68.75294117647059,0.0,100.0,0.0,Moderate
72.84438638925201,19.37890646666838,0.0,68.72156862745098,0.0,68.72156862745098,0.0,100.0,0.0,Moderate
72.8466321774623,19.37890646666838,0.0,68.7529411764706,0.0,68.7529411764706,0.0,100.0,0.0,Moderate
72.8488779656726,19.37890646666838,0.0,24.698039215686272,0.0,24.698039215686272,0.0,100.0,0.0,Moderate
72.79722483683572,19.38115225487868,0.0,1.0823529411764705,9.047058823529413,10.129411764705884,0.0,10.685249709639953,89.31475029036005,High
72.79947062504603,19.38115225487868,0.0,44.2156862745098,25.552941176470586,69.76862745098039,0.0,63.3747400370974,36.62525996290259,Moderate
72.80171641325633,19.38115225487868,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.80396220146662,19.38115225487868,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.80620798967692,19.38115225487868,0.0,66.14509803921568,3.623529411764706,69.76862745098039,0.0,94.80636276769152,5.193637232308471,Moderate
72.80845377788722,19.38115225487868,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.81069956609753,19.38115225487868,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.81294535430781,19.38115225487868,0.0,69.76862745098039,0.0,69.76862745098039,0.0,100.0,0.0,Moderate
72.81519114251812,19.38115225487868,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.81743693072842,19.38115225487868,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.81968271893871,19.38115225487868,0.0,69.76862745098039,0.0,69.76862745098039,0.0,100.0,0.0,Moderate
72.82192850714901,19.38115225487868,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.82417429535931,19.38115225487868,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.82642008356962,19.38115225487868,0.0,69.76862745098039,0.0,69.76862745098039,0.0,100.0,0.0,Moderate
72.8286658717799,19.38115225487868,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.8309116599902,19.38115225487868,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.83315744820051,19.38115225487868,0.0,69.76862745098039,0.0,69.76862745098039,0.0,100.0,0.0,Moderate
72.83540323641081,19.38115225487868,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.8376490246211,19.38115225487868,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.8398948128314,19.38115225487868,0.0,59.7764705882353,9.992156862745098,69.7686274509804,0.0,85.6781518745433,14.32184812545669,Moderate
72.8421406010417,19.38115225487868,0.0,69.7764705882353,0.0,69.7764705882353,0.0,100.0,0.0,Moderate
72.84438638925201,19.38115225487868,0.0,69.74117647058823,0.0,69.74117647058823,0.0,100.0,0.0,Moderate
72.8466321774623,19.38115225487868,0.0,69.76862745098039,0.0,69.76862745098039,0.0,100.0,0.0,Moderate
72.8488779656726,19.38115225487868,0.0,24.94901960784314,0.0,24.94901960784314,0.0,100.0,0.0,Moderate
72.79722483683572,19.383398043088977,0.0,6.984313725490196,3.145098039215686,10.129411764705882,0.0,68.95083236546652,31.04916763453349,Moderate
72.79947062504603,19.383398043088977,1.0,49.27058823529413,19.498039215686276,69.7686274509804,1.433308976448766,70.61997639255803,27.946714630993196,Moderate
72.80171641325633,19.383398043088977,0.0,45.929411764705904,23.847058823529412,69.77647058823531,0.0,65.82363850952623,34.176361490473774,Moderate
72.80396220146662,19.383398043088977,0.0,69.20392156862746,0.5372549019607843,69.74117647058824,0.0,99.22964462438148,0.7703553756185334,Moderate
72.80620798967692,19.383398043088977,0.0,69.76862745098042,0.0,69.76862745098042,0.0,100.0,0.0,Moderate
72.80845377788722,19.383398043088977,0.0,68.90196078431374,0.8745098039215686,69.77647058823531,0.0,98.74669813971786,1.253301860282133,Moderate
72.81069956609753,19.383398043088977,0.0,59.368627450980405,10.372549019607844,69.74117647058824,0.0,85.12708052181736,14.872919478182634,Moderate
72.81294535430781,19.383398043088977,0.0,69.76862745098042,0.0,69.76862745098042,0.0,100.0,0.0,Moderate
72.81519114251812,19.383398043088977,0.0,65.7058823529412,4.070588235294117,69.77647058823533,0.0,94.16624515258809,5.8337548474119,Moderate
72.81743693072842,19.383398043088977,0.0,47.796078431372564,21.94509803921569,69.74117647058826,0.0,68.53351327035537,31.466486729644622,Moderate
